Date,Close,High,Low,Open,Volume
2019-05-07,594.6831665039062,617.4789856008622,593.2224460908922,617.3904606725227,19417647
2019-05-08,575.1849975585938,593.1339293378248,571.9758802189367,593.1339293378248,31958919
2019-05-09,556.1516723632812,570.4709655524047,554.0712771743898,570.4709655524047,42670173
2019-05-10,553.8056030273438,565.5576117490074,551.083372962911,559.9361017716008,24557430
2019-05-13,545.3512573242188,558.0770407016413,543.3372265765931,552.3670646760603,17603659
2019-05-14,557.922119140625,561.8615963834152,545.1077524862425,547.3209346445572,28438234
2019-05-15,556.350830078125,565.6905068440055,553.5622353372404,563.4773242204387,24419559
2019-05-16,560.0911254882812,562.9904057923432,556.8820079074782,557.700893115146,14451308
2019-05-17,560.99853515625,565.2256894999022,554.1818786920556,560.8214852839767,17276949
2019-05-20,586.892822265625,592.1159710878152,576.9777333643875,581.4484201856392,26979100
2019-05-21,593.0455322265625,605.0852798140645,588.7298523372574,589.681525082843,30343560
2019-05-22,593.3109741210938,601.8538661321671,590.96500441242,595.6348421452735,24689918
2019-05-23,590.4338989257812,616.1511018080408,586.4944211091025,607.2983718851489,38766006
2019-05-24,591.7396850585938,599.2423803435563,582.7320067411391,596.6750980613658,22269265
2019-05-27,580.1424560546875,592.0273108261551,578.526846697773,591.8502609840499,16076686
2019-05-28,585.9411010742188,590.8322514138105,581.3376863176912,584.1927040808862,42594251
2019-05-29,581.204833984375,590.168248475365,577.2653566726345,584.7237883590988,15558515
2019-05-30,588.5970458984375,594.0193465659813,582.6214347720608,582.6214347720608,23494381
2019-05-31,588.7739868164062,593.9749741568739,584.3697238404902,592.204416473568,25724066
2019-06-03,602.0752563476562,605.1958488284881,584.8123628335076,590.920760397822,18556942
2019-06-04,598.2906494140625,608.2942618509585,596.7193023793029,600.8579314460692,15442761
2019-06-06,587.5345458984375,602.8276698129105,584.7680533662309,602.8276698129105,16764835
2019-06-07,582.0238037109375,587.4903663054001,577.9072759524873,586.9149542153037,14722419
2019-06-10,583.9049072265625,587.3795991628351,579.8990657422914,584.6795298650989,11768468
2019-06-11,588.3314208984375,590.6995518771265,583.3960664531697,585.100201233008,11492074
2019-06-12,589.6593017578125,592.4257947525115,586.4944465364875,590.7880242809626,10297599
2019-06-13,587.4903564453125,590.787998934032,579.2573010665908,588.7076038554885,15686169
2019-06-14,583.1967163085938,586.4943584434794,579.5892369328708,585.1221629957886,14942768
2019-06-17,567.59375,584.281171161653,565.911717325974,584.281171161653,14908257
2019-06-18,567.0184326171875,570.0947629240811,561.7510214030443,566.0888616521408,16797371
2019-06-19,565.40283203125,576.3138572230068,558.8739691826669,569.6300461630824,14492763
2019-06-20,573.9899291992188,575.4285481413866,565.690509101577,566.5757585163682,10748848
2019-06-21,566.3543701171875,573.6579131902394,564.605973210025,573.6357524101344,23236832
2019-06-24,558.7853393554688,565.0043637095691,556.4393695082755,563.1010185325224,11267228
2019-06-25,573.5914916992188,574.543164242957,555.1777744289116,557.2360676913559,14966899
2019-06-26,572.8390502929688,577.4646257823792,569.3864597139271,571.4447530500222,11593027
2019-06-27,563.986328125,574.0563053208624,562.5919717680536,572.3964332567001,24905533
2019-06-28,554.6688232421875,567.8372915725133,552.699054776036,565.2921110232309,18942165
2019-07-01,561.640380859375,563.3223546770223,551.7252923519377,556.8598569334886,13478857
2019-07-02,565.911865234375,567.018486183894,559.1837918752126,563.8978931122131,10146746
2019-07-03,567.7044067382812,569.4528627467002,564.3846627720479,567.859354913293,8806492
2019-07-04,568.3462524414062,571.4447432351052,566.5756947157804,567.1954283317691,9351405
2019-07-05,559.205810546875,571.2234546184956,557.7229883348122,568.8331631776572,10926753
2019-07-08,554.2040405273438,561.3083734997786,552.4999059557646,556.8377460255429,14009219
2019-07-09,566.6199951171875,568.1249781490415,551.3047672725918,552.8318519910956,17535754
2019-07-10,566.0668334960938,570.714511638792,561.5740444707427,566.5979832048756,12018196
2019-07-11,567.2617797851562,570.913580866762,566.265844780248,569.6741727579423,8608376
2019-07-12,566.797119140625,575.4285371516787,565.7125999850862,567.9036808879804,15692436
2019-07-15,564.8494262695312,570.7807145325879,562.3042459909406,568.7888445920233,10659498
2019-07-16,572.3300170898438,573.1710630706701,565.2699466652127,566.5536173225701,10070773
2019-07-17,567.3947143554688,574.1006863406953,566.5758289972086,572.9055403866322,9482233
2019-07-18,558.5418090820312,569.4085686468941,556.8376747286476,567.4609612021368,11942908
2019-07-19,552.8540649414062,563.4551931292556,550.0654109581495,561.3526961190137,16336536
2019-07-22,566.797119140625,568.5676179363936,543.2487760118573,553.7392768538886,29092589
2019-07-23,563.720703125,572.7283212128182,557.8999823849913,568.7888438003976,20316348
2019-07-24,557.32470703125,566.044650794516,554.8680510801075,563.6986805761317,15189179
2019-07-25,545.1077880859375,561.7288456848177,543.1159181038291,559.4935026021844,21805071
2019-07-26,537.273193359375,549.9768774552333,535.5911603200976,545.1078873216514,20387504
2019-07-29,536.0115966796875,540.9027468061763,533.4221538311792,538.6453019932452,17626045
2019-07-30,522.7103271484375,540.0174823559394,520.5193056422527,537.3395146524581,20853117
2019-07-31,516.2257690429688,524.5251884932695,514.5215754092878,520.4308216260823,21229950
2019-08-01,522.4226684570312,525.9416230925917,509.1877776603354,514.9641771223088,22628222
2019-08-02,527.3842163085938,533.5738082205122,517.4764342690546,523.532441715617,23766807
2019-08-05,509.12713623046875,519.6583111824154,502.2918571615806,519.6583111824154,30399133
2019-08-06,502.4255065917969,511.9103009753535,499.62017334179836,505.29766180019584,29067994
2019-08-07,494.0094299316406,506.9897732425716,491.20406705572293,501.62398206269296,25349369
2019-08-08,513.1348266601562,515.6506970351464,487.7307721921939,493.54184479656,31198568
2019-08-09,517.4764404296875,523.4433916370499,513.1125622758229,517.365149765636,21970009
2019-08-13,567.6388549804688,580.1293294107402,545.9307552314694,549.1146074833171,104827144
2019-08-14,573.6503295898438,580.8640689784442,570.1324864795871,580.6637220080089,31688983
2019-08-16,569.0859985351562,575.231061711341,566.8595315394489,574.9638928058723,21977767
2019-08-19,575.5873413085938,577.4575832737376,569.9766154131626,570.4441907669835,16317602
2019-08-20,568.1731567382812,575.5873021365318,566.6814339182407,574.3405138780473,14969299
2019-08-21,565.94677734375,569.3755644859428,563.9652445438119,568.0396602662252,10677848
2019-08-22,555.1705932617188,565.9689379340402,551.6750440617036,565.9467035825179,14031953
2019-08-23,568.1287231445312,571.7578573189937,546.1534522047871,551.7196504927152,21307915
2019-08-26,564.0987548828125,576.2107097858199,560.6254400381222,576.2107097858199,19202504
2019-08-27,567.6834106445312,572.2031077629373,561.605109128187,572.2031077629373,28401906
2019-08-28,562.5402221679688,570.4219432426154,559.3118418211694,567.1935628958161,11605488
2019-08-29,552.9441528320312,561.1820993687841,550.0719976379863,559.4899700160746,18890222
2019-08-30,555.9721069335938,558.5770931023615,543.7042736035451,554.6139685195744,24735240
2019-09-03,537.2029418945312,553.5007204611325,534.3530213828047,553.1667296097228,18730619
2019-09-04,534.8651733398438,536.6908871128855,528.1412437026385,534.5980044145409,32949395
2019-09-05,533.7296752929688,540.2309641543467,531.3696236710425,537.3811028363892,22995486
2019-09-06,544.3721313476562,547.2665798974994,532.2378839179241,535.68890459839,23186819
2019-09-09,544.2387084960938,549.0478688574274,540.2088206891691,543.5484922650372,11747929
2019-09-11,549.6712036132812,552.1648395776373,544.3721751701554,544.3721751701554,12127900
2019-09-12,538.9619140625,552.3652459694027,536.8913250448002,549.9384316970572,11880005
2019-09-13,545.752685546875,547.0440021410868,537.4256821215511,539.6966776511717,12947715
2019-09-16,539.1399536132812,542.8581433798865,528.1634374665119,529.4548132897087,20547730
2019-09-17,533.217529296875,539.2513017834867,531.4586376216965,539.2513017834867,15640772
2019-09-18,536.8912963867188,541.6113996591116,533.1062843578578,536.5573055032447,14933909
2019-09-19,525.0242309570312,538.6724986508389,522.174369219307,537.8486979520125,13766222
2019-09-20,558.5548095703125,565.4791456790705,522.9090409219021,528.9872826439796,48165560
2019-09-23,551.8086547851562,570.4219587525063,549.9384128123469,567.3716909391333,21610844
2019-09-24,569.3977661132812,578.3481633555577,553.3894480019216,553.7679670566171,34958974
2019-09-25,569.7762451171875,576.6560528769686,565.0116138141937,571.7577776639475,18192270
2019-09-26,577.4575805664062,578.3481436646135,571.5351576129076,575.3201696805687,18350457
2019-09-27,582.912353515625,585.5618675686828,571.7577251633637,575.5427367462845,19058663
2019-09-30,593.2431640625,594.8017086894001,581.3537918703602,583.3353836274489,25263770
2019-10-01,581.0643920898438,597.5848106628989,575.8989485514377,595.3583438041417,17920384
2019-10-03,583.8030395507812,585.4283468989939,570.5555272924099,572.6484099833085,13524851
2019-10-04,582.4893798828125,591.6179488730752,580.5969035775893,587.7438805028344,14992253
2019-10-07,583.3800048828125,588.1446363696328,579.6395209613231,582.4893823323844,10061584
2019-10-09,589.903564453125,592.2191475563906,575.5428471529523,582.7566465089587,17588647
2019-10-10,606.8247680664062,609.6078075068975,588.2336983910574,590.0148840590675,35006390
2019-10-11,602.3049926757812,608.0938310517881,595.1580158763934,607.2477366748323,16597126
2019-10-14,604.7095947265625,607.8043907217964,601.525742419961,607.8043907217964,13394275
2019-10-15,607.4481811523438,610.0531675022813,603.0620090789482,606.7134368395299,9672791
2019-10-16,611.0995483398438,614.3501629165811,607.2477145302422,610.0085788805053,19403660
2019-10-17,621.8533935546875,622.9666568670059,610.9436984546371,612.2796025393912,16038940
2019-10-18,630.6924438476562,635.8355938604333,622.8330172017672,625.1930686305542,28121951
2019-10-22,629.7128295898438,639.820957644229,624.9036109424554,634.5442231374791,27786502
2019-10-23,620.0276489257812,634.967289889059,615.9087056654171,630.6702340196068,18446160
2019-10-24,639.6429443359375,641.8471773227659,617.4227990871318,623.8572665160877,22642488
2019-10-25,637.30517578125,641.8694010565094,628.4215409194215,641.7135822318234,13539957
2019-10-27,638.6632690429688,643.4501942145495,636.7707333262263,641.6690086076726,3014841
2019-10-29,653.2688598632812,659.0354038930602,642.1587595021489,643.6727760468857,25768505
2019-10-30,658.6347045898438,661.0615781305346,650.2631739322103,659.0354579712998,16341366
2019-10-31,652.066650390625,663.3326309021771,650.8866244956587,660.8167008364321,19463741
2019-11-01,648.7491455078125,650.931084439674,641.6689908799688,647.9031106067357,13904301
2019-11-04,649.0831298828125,655.0277868325503,643.4946981510161,652.7567916180376,14063434
2019-11-05,644.474365234375,654.1149784345749,641.6690319851688,651.5100516103723,12685356
2019-11-06,638.95263671875,644.0957868351248,636.1027755766117,642.4259514311492,14625505
2019-11-07,649.506103515625,651.4653419924731,637.7503159537579,638.9971635255183,14084039
2019-11-08,643.6727905273438,649.9736724969666,641.8025487418026,645.2313352569838,12019353
2019-11-11,635.7910766601562,643.1161656257182,633.4532595413081,640.8228766581775,11357841
2019-11-13,655.6066284179688,657.2097012891945,636.770685668936,636.770685668936,25225749
2019-11-14,651.3541259765625,659.7478907611141,648.2593302163147,657.254254782022,14258133
2019-11-15,654.9611206054688,662.0635700076792,651.5323334784945,652.6455968983422,15691605
2019-11-18,649.7733154296875,661.7071569205408,648.081186273856,655.7625002501892,14076051
2019-11-19,672.282958984375,674.5762480267925,652.3560458473484,653.2466089025762,30176255
2019-11-20,689.1596069335938,700.1806517569983,687.1780744035942,692.4548091499332,43538120
2019-11-21,684.6843872070312,692.8778052437542,680.6545001439249,687.9795894631586,14897371
2019-11-22,688.6474609375,698.8892327274816,684.6843366720202,686.6881628798455,22352865
2019-11-25,695.3491821289062,696.796376789713,690.651313481399,690.7181354342704,15146156
2019-11-26,694.7703247070312,701.9395355965804,692.8777890541031,698.2658738469718,35330983
2019-11-27,699.045166015625,701.561095873568,692.9223368095898,694.6367599013516,9642739
2019-11-28,703.6984252929688,705.4127887362664,696.4178649335888,700.291873305439,13747479
2019-11-29,690.7181396484375,704.4331672085468,689.2486511776627,704.4331672085468,18559594
2019-12-02,706.4593505859375,718.9052971997955,702.2290568533912,712.4708300137888,31225364
2019-12-03,703.0750122070312,709.7989413715627,700.2696792384197,709.2423692080436,12990426
2019-12-04,691.4083862304688,702.4516656991397,682.9700335019947,700.4478393142873,20987607
2019-12-05,690.5845336914062,703.4535259601828,687.5342661895404,700.8930681166133,19942460
2019-12-06,692.3880615234375,698.2214285325554,686.2429974104203,691.5420265271395,13085234
2019-12-09,700.2697143554688,702.4071251649631,688.6475096381411,692.9446250588585,12642677
2019-12-10,695.52734375,700.7150224336392,692.0540287591915,700.0248063059641,10173333
2019-12-11,695.727783203125,701.1158091150277,690.4732823124417,692.6997496186247,12364641
2019-12-12,698.3104248046875,700.8263546736185,693.1672744072167,699.2232816841165,10326606
2019-12-13,704.8561401367188,708.0177575059589,700.1805657541641,703.5647644105263,12668303
2019-12-16,697.597900390625,709.7543823594526,696.595987309666,708.9083475255876,11892718
2019-12-17,695.861328125,703.1195956735934,692.6774758966036,697.664748110966,20324601
2019-12-18,701.7169799804688,703.5649282550722,695.549681497034,695.9949630752343,14742077
2019-12-19,716.9014892578125,719.1057222184004,699.9135513793175,700.7595863676426,20507816
2019-12-20,712.070068359375,720.2857211455093,710.7341642408371,719.1502234523015,21271510
2019-12-23,699.7354125976562,702.4739238931126,693.6794050834533,694.703552662622,25107772
2019-12-24,688.6253051757812,700.0248101711578,686.8663538680914,698.6221435556297,18048449
2019-12-26,674.7988891601562,691.5196564072455,672.461071963697,686.4878562421779,29761019
2019-12-27,686.7996215820312,688.5139853597664,677.4261769632532,679.9643413744825,17677571
2019-12-30,687.6233520507812,689.1596030429098,680.4318473193537,688.4026244475469,17123749
2019-12-31,674.1976928710938,687.4006758831533,671.5259443984595,686.6436378766443,22203005
2020-01-01,672.2161254882812,680.0087898882745,670.3904712564104,675.9566091562889,14004468
2020-01-02,683.6602783203125,686.1762083080744,673.2849207275859,673.2849207275859,17710316
2020-01-03,684.4840698242188,686.4878962665452,678.1831277621862,682.6360622006584,20984698
2020-01-06,668.6092529296875,680.3649817308929,667.0507082361115,676.8471984455604,24519177
2020-01-07,678.8955688476562,683.3039746836643,673.9527657511211,676.4018734988883,16683622
2020-01-08,673.7969360351562,683.2816698165456,672.3942695805264,674.6207365379029,16047902
2020-01-09,689.3154907226562,690.206053788195,681.8568169732863,685.1297254143482,14982742
2020-01-10,689.1596069335938,693.7461255846073,685.5972357997355,691.0520831577536,12478359
2020-01-13,687.4006958007812,694.0800969009713,685.0406443123888,688.0018555733295,18282382
2020-01-14,681.0330810546875,690.2061193009722,677.6711159879618,685.7531846503401,15816535
2020-01-15,678.5615844726562,685.7085608303954,676.0679485502039,683.9051409780271,15817859
2020-01-16,684.8179321289062,687.2448055274269,680.4095262908653,680.8548672498658,12847975
2020-01-17,704.01025390625,705.7691458267952,691.6310696018056,691.764654072348,29463471
2020-01-20,682.3466186523438,716.4784286658733,679.6971043882497,716.4784286658733,32545850
2020-01-21,683.036865234375,688.3581283514012,677.73783646965,680.6768135829059,18922720
2020-01-22,682.7919921875,688.7589438110633,681.790078890447,687.5343897202368,10322817
2020-01-23,679.8975830078125,686.621513138243,677.1590121473655,684.1946393801801,11247739
2020-01-24,677.5374755859375,684.1278207028573,676.201571520967,679.9642896946181,14628445
2020-01-27,670.8580932617188,678.8288715307318,670.1678770715025,674.576343167049,13387750
2020-01-28,655.36181640625,672.3943409712025,651.7326826089246,671.7708873528463,24532236
2020-01-29,658.9686279296875,665.4476222245518,651.9329425979813,656.385876391396,24746565
2020-01-30,642.8935546875,658.9018717010598,641.2237192109507,658.5901746274501,22402689
2020-01-31,628.599609375,647.1238564671794,626.6180767993984,647.0125063572486,34750310
2020-02-03,616.9551391601562,623.3896651574961,606.9583015760081,610.0085691432375,30712290
2020-02-04,635.1676635742188,637.8839401729988,622.4322559797637,623.4118752792756,25383901
2020-02-05,645.0086669921875,646.9234370233874,636.9043647870463,638.9526598272524,18472100
2020-02-06,649.1499633789062,653.2466727335321,641.268301219584,647.5024215657478,15538577
2020-02-07,638.3961791992188,646.723182814012,636.0138334942661,646.1220229365763,12209212
2020-02-10,639.264404296875,643.6728102657878,628.065247040691,635.8801458287573,15142476
2020-02-11,646.9013061523438,652.8904923206876,643.472518918896,644.518960407984,13999816
2020-02-12,654.7161254882812,656.742245701073,647.9031394730254,648.4152429768247,13533565
2020-02-13,656.4304809570312,658.0335539553153,651.2873305313852,658.0335539553153,13565659
2020-02-14,662.4197998046875,668.5870984643474,647.0571093166483,657.8109867132612,21227841
2020-02-17,658.2562255859375,670.6799378673376,656.4973336908605,663.0431510030807,13149130
2020-02-18,653.4247436523438,657.2097556655767,648.97180932506,657.2097556655767,11127161
2020-02-19,669.6334228515625,670.8134485862718,656.8534867255756,658.7459628812005,14084409
2020-02-20,661.6849365234375,671.5036613641485,660.7275515499585,666.605445844099,16892268
2020-02-24,643.4279174804688,657.699577615814,641.0233376549481,654.4711971958799,21370214
2020-02-25,630.71484375,646.3001152119884,627.864922735704,646.3001152119884,27745062
2020-02-26,619.849609375,628.911356956024,617.779020325235,627.8649155292255,29362748
2020-02-27,617.2891235351562,620.6510881290094,609.6077499205786,618.0683364567957,25054993
2020-02-28,591.6402587890625,604.264378720804,590.0149512052195,603.3292278998576,39315769
2020-03-02,586.073974609375,609.6077258365907,579.3722800369876,603.4181347083037,29500495
2020-03-03,597.96337890625,602.8838887991839,588.6789907987993,592.1077777316948,27398798
2020-03-04,596.5606689453125,602.8393168736188,582.4003001293128,602.0378101189941,22105261
2020-03-05,583.8475952148438,604.6873667976507,581.5543059975552,602.1269086434213,30510390
2020-03-06,565.9688720703125,573.6057169779667,552.6545991174132,565.5235905903087,33734039
2020-03-09,496.12457275390625,552.6101407818697,487.59719353402716,552.1870935973562,88187018
2020-03-11,513.6691284179688,524.7569350107589,493.385961606044,493.385961606044,59578576
2020-03-12,473.3477478027344,490.26892105164063,466.98004375854214,483.14423842846696,55970485
2020-03-13,492.1837158203125,507.6354013912499,419.64530200918597,444.40363928088584,73297403
2020-03-16,452.2853698730469,480.78419157795764,447.5207086747309,472.2568121164352,38482258
2020-03-17,448.8565979003906,472.0118916262875,446.7191870864638,466.3343737158094,45445979
2020-03-18,431.2674865722656,461.28032501489446,427.9277857781092,456.5601919681001,44730415
2020-03-19,408.6465148925781,430.59951868687136,397.2915088300032,409.7152202964063,61404010
2020-03-20,453.2872619628906,460.8349919401429,414.1236220114131,418.3539154289049,63360475
2020-03-23,393.66241455078125,423.0295668803202,389.92193040058896,407.9786036891489,40670949
2020-03-24,420.09063720703125,431.935454645914,398.89463871900745,414.1236854654176,45734887
2020-03-25,481.919677734375,512.778550360912,428.9296884312166,429.17459327724464,73130298
2020-03-26,474.7727355957031,497.34916518213845,464.1524728836179,487.95345651457,45744488
2020-03-27,474.50555419921875,493.0743302616386,465.86685415365895,487.59721846033517,41657940
2020-03-30,458.85345458984375,478.6022562103133,454.20014346811496,463.37321097095526,30229866
2020-03-31,495.94647216796875,503.0934193486525,466.668378147016,478.2237612689132,44292810
2020-04-01,481.1181640625,500.7778787446454,465.42154418897144,499.7314374197435,41597459
2020-04-03,479.7822570800781,505.1640473665368,470.36428521360847,505.1640473665368,41367807
2020-04-07,537.0693359375,540.5871191109118,489.8236031363708,490.7587239777516,54373624
2020-04-08,530.8574829101562,547.2666119015739,516.5412959187852,525.4471639311407,49880330
2020-04-09,543.2367553710938,548.9587723530421,531.2360897019119,540.5872407700642,33032857
2020-04-13,529.5216674804688,541.0325221376103,525.4471928092958,536.1120125498173,23673784
2020-04-15,512.0216674804688,550.3837789994849,508.971399198047,533.0395545162297,35321842
2020-04-16,520.1259765625,528.7646769192855,509.8619687316648,512.0216140957893,37455706
2020-04-17,545.0401611328125,547.7119694676354,531.0801974114287,541.4778491032873,33269335
2020-04-20,553.8568725585938,559.7347065066759,535.2435731893313,545.9306250723796,36030932
2020-04-21,550.9848022460938,557.5083250081677,518.3224819342147,538.8059664932713,61371628
2020-04-22,607.2031860351562,616.6879797457742,578.8825082607582,587.7883765401166,142683366
2020-04-23,610.4539184570312,617.1110859522549,602.6167250854138,608.8731391707544,65464502
2020-04-24,630.9819946289062,665.692673747736,599.9004494609227,601.2140598103026,134986308
2020-04-27,636.659423828125,656.8089776563307,633.6536843523593,638.5519000387314,58482901
2020-04-28,635.947021484375,648.1035053145215,619.9164097345322,645.6766910891598,78453401
2020-04-29,635.41259765625,647.3019715047586,632.3178017703171,643.4056688448253,37494672
2020-04-30,652.8013305664062,665.6926172797448,640.3553848329962,647.4355395070829,71345899
2020-05-04,639.0862426757812,652.3559877170559,631.1822287393294,641.2236532680045,53456868
2020-05-05,650.4190063476562,658.5901902105282,644.4298209519568,647.3242698899517,44903763
2020-05-06,650.4635009765625,661.239610058138,643.6727503217016,651.9106955136318,40489094
2020-05-07,671.0360717773438,674.0195767371007,643.45013963793,647.9030735523609,50026966
2020-05-08,695.460693359375,703.5204690653559,684.4618805987177,687.9797243116526,84262770
2020-05-11,702.1399536132812,719.1501837188379,700.1361272712575,703.564854514178,67085063
2020-05-12,658.701416015625,698.3771867058508,652.3560060092849,696.7963482041542,100683202
2020-05-13,672.677001953125,686.4096865474885,653.5950534044931,686.4096865474885,66430125
2020-05-14,645.4812622070312,672.789324791763,642.8291322565639,660.3377319199246,49266771
2020-05-15,656.0225219726562,659.3039915320402,636.1089830747022,649.0999689371046,62152260
2020-05-18,647.6389770507812,666.181474909855,641.9076865534937,660.7873261418357,62796089
2020-05-19,633.3219604492188,657.0564195102567,630.7822503273412,654.9436803175768,42315854
2020-05-20,644.469970703125,650.3810982575258,626.1746653038855,633.8164459231173,55320985
2020-05-21,647.86376953125,656.9439458804737,640.5591310175457,645.054274887475,39167981
2020-05-22,643.50341796875,655.393088211482,641.2333740246893,652.6061253460508,37828973
2020-05-26,640.132080078125,651.6621368125705,636.6483020759156,650.9653812121286,33216635
2020-05-27,649.7967529296875,653.5951416505152,634.7154993719518,643.256285680101,35667956
2020-05-28,661.7987670898438,665.1701253155293,651.3475506452044,654.0446253357239,40126278
2020-05-29,658.2700805664062,661.6863829805953,652.9882921441282,659.8883134336163,40022527
2020-06-01,683.42041015625,691.5116927649323,663.4619289082036,665.282470467664,39943702
2020-06-02,690.3204956054688,692.2534575560194,683.6227235911691,685.9602437650542,22153960
2020-06-03,692.9951782226562,701.2437669142711,689.264146584744,694.5010503906053,25381289
2020-06-04,710.1441040039062,714.5044150378368,692.7029193183236,694.0514268333575,34202350
2020-06-05,710.9981689453125,727.3155677405333,707.4020299835134,716.976712812966,33076685
2020-06-08,705.5140991210938,727.4954324920736,703.4913080333477,727.4954324920736,31414953
2020-06-09,690.9722290039062,711.5825211649343,689.1067431761999,701.3784997663072,25857161
2020-06-10,706.705322265625,710.0317358884901,692.2758817982025,693.6468614517847,22132647
2020-06-11,691.2195434570312,704.8173365444579,688.207799283614,703.9408036567188,20385805
2020-06-12,714.1898193359375,716.0777776124157,672.9242842139472,674.2728513186369,38548899
2020-06-15,725.7648315429688,731.3388178242635,701.7382332043936,703.4913585731487,53107403
2020-06-16,727.1807250976562,741.0482428927804,712.6163922222294,738.5534772559045,51187003
2020-06-17,726.1243896484375,735.1596222116743,720.1683177338406,722.9328087814987,41782053
2020-06-18,744.3521728515625,748.4427585087822,721.74156125064,722.3709004133316,40471557
2020-06-19,790.8770751953125,804.092782405198,747.094304408189,750.6903840730492,105804173
2020-06-22,784.9209594726562,811.0152901303186,779.90883714488,797.1702444845414,60198705
2020-06-23,773.5707397460938,792.8324674172671,771.4130562292277,786.6516143231465,37962078
2020-06-24,776.6947631835938,796.855553260014,769.4351285440347,780.313374152456,51586221
2020-06-25,772.2220458984375,786.2019827039641,770.0418905851864,776.3126312670805,39679374
2020-06-26,782.8981323242188,787.5506408989148,771.8175772674693,777.1218971867132,30921913
2020-06-29,774.58203125,782.0439742026722,771.1657293301229,776.7846586950787,25621946
2020-06-30,766.0189208984375,782.6059869061835,762.1755284855506,780.8079767260515,30276420
2020-07-01,781.0775756835938,786.2020588284339,767.7943931621406,773.1661294381369,28464103
2020-07-02,794.5242309570312,797.7964904471671,783.1051979902952,786.6934075977497,28789533
2020-07-03,806.9586181640625,809.2605230295892,797.9768734526536,803.302718327586,29434266
2020-07-06,835.7996826171875,838.59798707909,808.8543846026165,814.6767489280919,47016185
2020-07-07,823.0040283203125,841.4640390934211,815.2635191046126,839.5007072874031,35189589
2020-07-08,811.5173950195312,828.1945237391301,807.9066216942804,823.2748823910197,26204095
2020-07-09,823.364990234375,828.2169399112072,806.2139095305935,816.4820182311743,36418942
2020-07-10,847.6473999023438,850.6037089763864,823.3650271392274,825.2832912510764,43759967
2020-07-13,873.3515014648438,879.0835514065949,857.5544142629645,859.066414273634,69608392
2020-07-14,865.2272338867188,876.3754426124376,851.8223070969156,872.9001111198423,67331128
2020-07-15,832.279052734375,893.1203044400035,811.5172588286548,874.6828596649843,139669773
2020-07-16,832.0083618164062,843.5627758296462,818.0392246836387,833.6331798351821,60961724
2020-07-17,862.8351440429688,866.581298459645,829.5710262803591,832.7304674212536,49726765
2020-07-20,866.5361328125,871.9974193757844,857.3964422325445,865.5883422314392,36592938
2020-07-21,889.84814453125,892.3079949125722,874.0285529843062,875.1569121232839,42173371
2020-07-22,904.4942016601562,907.2022513326309,884.950961621849,895.0159382684053,59771457
2020-07-23,928.776611328125,938.6610205330575,898.784750623047,904.4716734406272,58333751
2020-07-24,968.6528930664062,976.2580205169854,928.7766226694645,928.866877074322,120597372
2020-07-27,973.1888427734375,992.4161339989756,960.4158156178775,983.3892613715004,80304827
2020-07-28,982.8927612304688,990.2496888244225,970.6838835389933,973.1888610354255,55114422
2020-07-29,946.311279296875,985.1945694094204,934.4860429521891,982.9830381867582,72663399
2020-07-30,951.8176879882812,965.7416374844678,935.1856290159112,947.3719425825504,72857444
2020-07-31,932.9740600585938,960.9122737981927,926.5198556854664,954.3678150249528,74958061
2020-08-03,906.7509765625,928.4154946857375,904.0879942280135,925.8428264432459,46715383
2020-08-04,970.6613159179688,978.0633706821992,902.8017056351508,911.9865832893145,92041055
2020-08-05,959.7613525390625,991.152334357933,956.082888808404,978.9660801786949,74549993
2020-08-06,963.2140502929688,978.379235802318,951.3436873807514,973.549849744725,49322975
2020-08-07,968.7882080078125,973.9109808198931,956.9404677314833,961.2733354792168,32984416
2020-08-10,956.7825317382812,977.1607467636378,951.4792497470256,974.4978239673667,26958997
2020-08-11,963.0787353515625,974.9039718853056,947.9812395926484,963.5300670431569,46828306
2020-08-12,960.2803344726562,968.1337801877427,950.8923849420117,957.3014618538515,30264617
2020-08-13,957.7754516601562,965.3805786775785,952.3367286962583,960.4609378961798,24830322
2020-08-14,954.0518188476562,973.5498723174301,942.9713010071719,958.0010455824508,33224635
2020-08-17,943.919189453125,950.0800072856482,934.3281075225127,950.0800072856482,30979066
2020-08-18,956.1957397460938,963.3044077157676,939.8570673079405,941.0531171539242,30547672
2020-08-19,962.0631713867188,972.1958989128857,957.4594807962734,966.3284079855683,34087543
2020-08-20,946.4918212890625,958.6104445458395,942.4071530026558,956.850185253758,22537845
2020-08-21,939.6314086914062,957.7529046597705,937.4423813079499,955.9475181738237,25280895
2020-08-24,945.9050903320312,949.854317250222,934.5086218851164,943.9417586729289,32717218
2020-08-25,939.7442016601562,952.9234928104662,937.8936880228628,950.5313333957848,19388008
2020-08-26,964.658447265625,969.4652701628314,923.9020783795879,941.0531605726751,59870421
2020-08-27,952.6075439453125,970.3905257659359,949.2901575537568,969.4878026998181,28085062
2020-08-28,955.1124877929688,962.6724872841761,950.64417889511,956.8501236807623,27166900
2020-08-31,939.1123657226562,981.2227882057733,929.9274882908779,981.2227882057733,62076132
2020-09-01,942.0687255859375,957.9334441866578,930.8527654130116,947.8233392331533,38616258
2020-09-02,960.55126953125,964.9744517777982,941.0532136373029,944.2125954179412,26949439
